Date,Balance,Inflow,Outflow,Netflow,Netflow_Calculated,daily_decay_rate,decay_rate_ma30,decay_rate_ma90,balance_ma30,balance_ma90,day_of_week,day_name,month,month_name,year,balance_pct_of_max,balance_pct_of_min,distance_from_min,distance_from_max,balance_volatility_30d,balance_volatility_90d,balance_ma30_ratio,balance_ma90_ratio,balance_change_7d,balance_pct_change_7d,decay_volatility_30d,decay_acceleration,decay_spike_flag,Predicted_Decay,Stress_P90,Stress_P95,Stress_P85,inflow_outflow_ratio,net_flow,net_flow_pct_balance,outflow_volatility_30d,inflow_consistency,quarter,days_since_start,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023
2018-10-31,13101.19313722243,351.9459718087542,439.9434848271424,-87.99751301838819,-87.99751301838819,0.0335804136477614,0.0203066315531382,0.0199384381039326,12746.54637885524,12780.197356393312,2,Wednesday,10,October,2018,0.575953669585117,1.3774808186265128,3590.2126864850907,9645.76348284695,235.77773071002085,232.07659124950652,1.0278229684987847,1.0251166528870965,617.7736046207665,0.04948753048052179,0.004756268555997788,0.008373287397094097,1,0.0218142128038145,0,0,0,0.7999799609421124,-87.99751301838819,-0.006716755649405261,63.4897692594678,1.7556840252735073,4,669,0,1,0,0,0,0,0
2018-11-01,13013.19562420404,303.42574209452505,313.99606942161165,-10.570327327086602,-10.570327327086602,0.0241290516556587,0.0202589173949561,0.0200344957451544,12747.17246115462,12780.199989707551,3,Thursday,11,November,2018,0.5720851295211354,1.3682286165560555,3502.2151734667004,9733.760995865341,236.48249424977297,232.07926333690315,1.0208691899211446,1.0182309850146423,-28.656754810392158,-0.002197291763285425,0.004708687265825869,-0.009451361992102697,0,0.021699861644477,0,0,0,0.9663361157782726,-10.570327327086602,-0.000812277601316175,62.85561309685533,1.756729100412214,4,670,0,1,0,0,0,0,0
2018-11-02,13002.625296876957,112.44543122094154,223.81235992570765,-111.36692870476608,-111.36692870476608,0.0172128593123008,0.0200911822310343,0.0200640590021551,12748.699241330534,12781.24959376961,4,Friday,11,November,2018,0.5716204375843794,1.3671172350973477,3491.6448461396176,9744.331323192424,238.02553241578704,232.87672589927598,1.0199178010822634,1.0173203489598748,-149.47882738151384,-0.01136539263750258,0.0047251001489513325,-0.006916192343357899,0,0.0164189541854597,0,0,0,0.5024093899830497,-111.36692870476611,-0.008564957165343744,62.914122207653676,1.6917374627876638,4,671,0,1,0,0,0,0,0
2018-11-03,12891.25836817219,103.32425093280708,195.02993059725023,-91.70567966444314,-91.70567966444314,0.0151288512748118,0.0198020356235225,0.0199662911588777,12746.738327506446,12782.1571973283,5,Saturday,11,November,2018,0.5667245330216342,1.3554079345387355,3380.2779174348507,9855.69825189719,236.54697560764757,233.14737590178322,1.0113378055587665,1.0085354270925955,-140.20830764513448,-0.010759211617010211,0.0047554240660839945,-0.002084008037489,0,0.0151099042518799,0,0,0,0.5297866364223783,-91.70567966444315,-0.007113788044994851,63.1044634012735,1.6227352618466813,4,672,0,1,0,0,0,0,0
2018-11-04,12799.552688507749,366.40746680606554,321.66914801267677,44.73831879338877,44.73831879338877,0.0251312804315022,0.0201184110967554,0.0199865448057678,12741.260202048734,12781.495114642552,6,Sunday,11,November,2018,0.5626929748138196,1.345765849777923,3288.5722377704096,9947.403931561632,233.22411067759268,233.01087355981255,1.004575095833114,1.0014127904210917,-143.51197429842796,-0.011087943855432547,0.004784613719959221,0.0100024291566904,0,0.0222761380825299,0,0,0,1.1390817834715863,44.73831879338877,0.0034953033033379107,63.58372740859666,1.6950947348597374,4,673,0,1,0,0,0,0,0
2018-11-05,12844.291007301135,99.17028776845396,197.0836518977179,-97.91336412926394,-97.91336412926394,0.0153440662303344,0.0201551508183371,0.019913463861137,12740.784722572342,12781.394412697267,0,Monday,11,November,2018,0.5646597574274513,1.350469709598171,3333.310556563796,9902.665612768245,232.99115649622792,232.9814253671168,1.0081240117451649,1.004920949355994,-132.29574679740654,-0.010194957218285672,0.004741975138890544,-0.0097872142011678,0,0.0220255615884936,0,0,0,0.5031888074609109,-97.91336412926395,-0.007623103842291228,63.07531291907956,1.6987584017116788,4,674,0,1,0,0,0,0,0
2018-11-06,12746.377643171872,308.97754559077094,288.0128654680445,20.964680122726463,20.964680122726463,0.022595663923572,0.0201382347469362,0.0199312007570933,12740.037651537878,12780.594132348884,1,Tuesday,11,November,2018,0.560355297461019,1.3401749387660353,3235.3971924345333,10000.578976897508,232.9341882450453,232.97657629055504,1.0004976430845343,0.997322777891021,-283.8746933303082,-0.021785817035567145,0.004731990767008688,0.007251597693237598,0,0.0217560678068106,0,0,0,1.0727907765115186,20.964680122726463,0.0016447559227901166,62.94391621739892,1.698077899951695,4,675,0,1,0,0,0,0,0
2018-11-07,12767.3423232946,252.1431700367237,285.6459531972249,-33.502783160501224,-33.502783160501224,0.0223731725808002,0.0201413820183947,0.0199581387372592,12739.215658386534,12780.384539829947,2,Wednesday,11,November,2018,0.5612769451553848,1.3423791994341459,3256.3618725572614,9979.61429677478,232.78795403038703,232.97995625816046,1.0022078804270458,0.9989795129798559,-333.8508139278292,-0.025482474033552638,0.004733494689792695,-0.0002224913427717988,0,0.0216138721318929,0,0,0,0.8827122079430646,-33.502783160501224,-0.0026241000133108254,62.95408134593305,1.6998393437110986,4,676,0,1,0,0,0,0,0
2018-11-08,12733.839540134097,234.92107958276068,266.6669731807597,-31.745893597999043,-31.745893597999043,0.0209415999267375,0.020105721248203,0.020043220887612,12738.615325558549,12778.49320990168,3,Thursday,11,November,2018,0.5598040983161314,1.3388566621590423,3222.8590893967576,10013.117079935284,232.77747186184314,232.6553801710175,0.9996250938345811,0.9965055606295598,-279.3560840699429,-0.021467139366625032,0.004722938637963552,-0.0014315726540626988,0,0.0213350592743961,0,0,0,0.8809530358433996,-31.745893597999043,-0.0024930338958601903,62.824435929116184,1.6973343646350554,4,677,0,1,0,0,0,0,0
2018-11-09,12702.093646536096,82.27357357062824,177.4393191344703,-95.16574556384208,-95.16574556384208,0.0139692970365447,0.0198661998534121,0.0200521181369343,12738.165625076976,12777.332419402132,4,Friday,11,November,2018,0.5584084877239878,1.3355188471185813,3191.1131957987564,10044.862973533285,232.8365228932455,232.77433778741917,0.9971681967716084,0.9941115429734154,-300.53165034086123,-0.023113151650462793,0.0048484340218765175,-0.006972302890192801,0,0.0159541444132767,0,0,0,0.4636716031821458,-95.16574556384207,-0.007492130684282437,64.40430658892147,1.626415414182459,4,678,0,1,0,0,0,0,0
2018-11-10,12606.927900972256,74.29509758862615,170.66414706977085,-96.3690494811447,-96.3690494811447,0.0135373303004778,0.0196267786734953,0.0199549153240091,12735.430453558278,12776.204622299949,5,Saturday,11,November,2018,0.5542248183587473,1.325512965384647,3095.9474502349167,10140.028719097125,233.91366847594543,233.35708402439911,0.9899098383007449,0.9867506253749073,-284.330467199934,-0.022056067691725967,0.004980368564567828,-0.00043196673606689905,0,0.014713706181699,0,0,0,0.43532926431380375,-96.3690494811447,-0.007644134259997842,66.11997291684882,1.559748061150376,4,679,0,1,0,0,0,0,0
2018-11-11,12510.558851491112,252.80865843810648,277.52295769069167,-24.714299252585192,-24.714299252585192,0.0221830983719495,0.0199353914431546,0.0199759864247739,12730.640997076933,12774.067997724043,6,Sunday,11,November,2018,0.5499882494369901,1.315380566313879,2999.578400753773,10236.397768578268,237.08285464021148,234.91137951455457,0.9827124065758862,0.9793715560086356,-288.99383701663646,-0.02257843254757752,0.0048354934904188095,0.0086457680714717,0,0.0218663704073373,0,0,0,0.9109468295587636,-24.714299252585192,-0.001975475240231937,64.20129302483578,1.6325155865024887,4,680,0,1,0,0,0,0,0
2018-11-12,12485.844552238528,233.0388203539962,246.58975513005524,-13.550934776059052,-13.550934776059052,0.019749545503179,0.0201880331540529,0.019946273629304,12728.010849795037,12768.062859875978,0,Monday,11,November,2018,0.5489017612678089,1.3127820645736437,2974.864101501189,10261.112067830853,239.41291150854866,235.29855321648063,0.9809737514829029,0.9778965446258626,-358.44645506260713,-0.02790706430264267,0.004608466308222379,-0.002433552868770502,0,0.0218342082976716,0,0,0,0.9450466432844622,-13.550934776059052,-0.0010853038190059452,61.316093729609804,1.7082902309831576,4,681,0,1,0,0,0,0,0
2018-11-13,12472.29361746247,224.55197676857975,244.40754404815095,-19.855567279571204,-19.855567279571204,0.019596038350633,0.0201120967200046,0.019934544184325,12727.616868190851,12761.586063283625,1,Tuesday,11,November,2018,0.5483060360900459,1.3113572971854395,2961.313166725131,10274.66300260691,239.83746226304862,235.32847402540958,0.9799394298734361,0.9773309959760035,-274.08402570940234,-0.02150289544074724,0.004598483371018797,-0.0001535071525459973,0,0.0215446802384282,0,0,0,0.9187604156946176,-19.855567279571204,-0.0015919740096377627,61.28626709156361,1.6956891325901917,4,682,0,1,0,0,0,0,0
2018-11-14,12452.4380501829,261.7146721262669,249.31564052242624,12.399031603840683,12.399031603840683,0.0200214319089717,0.0201051247795122,0.0199222303657781,12726.377778754242,12754.744557182254,2,Wednesday,11,November,2018,0.5474331471312631,1.3092696504509715,2941.457599445561,10294.51856988648,241.20163565131824,235.26553703121215,0.9784746505774279,0.976298505576176,-314.9042731117006,-0.0246648257043397,0.004598456080015668,0.0004253935583386978,0,0.0213649267088895,0,0,0,1.0497322654040446,12.399031603840683,0.0009957111654659923,61.29640080941026,1.7025614597835956,4,683,0,1,0,0,0,0,0
2018-11-15,12464.837081786742,228.4135490575782,245.91312850642555,-17.499579448847356,-17.499579448847356,0.0197285473442526,0.0201362038857703,0.0199903259776317,12726.195159854537,12748.179112780268,3,Thursday,11,November,2018,0.5479782324282079,1.3105733048605315,2953.8566310494025,10282.119538282639,241.40417985250951,235.01649716069267,0.9794629836502694,0.9777739213979609,-269.00245834735506,-0.021125007700899756,0.004592451200277855,-0.00029288456471909807,0,0.0211951851944478,0,0,0,0.9288383684306221,-17.499579448847356,-0.0014039156175107363,61.190408701755864,1.6865367924950232,4,684,0,1,0,0,0,0,0
2018-11-16,12447.337502337896,72.33572569526818,162.4925590167981,-90.15683332152992,-90.15683332152992,0.0130544029183974,0.0199525686258554,0.0199964811311881,12721.685966713423,12742.56336632179,4,Friday,11,November,2018,0.547208917229646,1.3087333705299453,2936.3570516005566,10299.619117731485,245.4088229075957,236.1091757589763,0.9784345828773509,0.9768315169015233,-254.75614419819976,-0.020056232561918796,0.004764431287780571,-0.006674144425855202,0,0.0158904107133434,0,0,0,0.44516331167995377,-90.15683332152993,-0.007243061683239199,63.45076004935016,1.6126576323586008,4,685,0,1,0,0,0,0,0
2018-11-17,12357.180669016365,67.5329926536652,140.0318403639369,-72.4988477102717,-72.4988477102717,0.0113320217705519,0.0197021094534346,0.019876929067267,12714.214050439956,12737.004202953183,5,Saturday,11,November,2018,0.5432454492885331,1.2992541340002832,2846.2002182790256,10389.775951053016,253.12058860535092,239.2417349261388,0.9719185645288678,0.9701795235453599,-249.74723195589104,-0.019810316511497672,0.0050154978781253015,-0.0017223811478455,0,0.0146385826156797,0,0,0,0.4822688359886564,-72.4988477102717,-0.005866940821869737,66.74838310030344,1.5398785315712995,4,686,0,1,0,0,0,0,0
2018-11-18,12284.681821306092,408.552914381119,246.65940970063704,161.89350468048198,161.89350468048198,0.0200786160592975,0.0199341598810457,0.0198610123680574,12704.174366133722,12733.788372531544,6,Sunday,11,November,2018,0.5400582603858073,1.291631486883534,2773.701370568753,10462.274798763288,264.12075510188174,243.36561577391848,0.9669799443287006,0.9647311123691804,-225.87703018501998,-0.018054911284646424,0.004858924878401605,0.008746594288745602,0,0.0217126259325719,0,0,0,1.6563443287120778,161.89350468048198,0.013178485778907187,64.7563288108149,1.6172491812163767,4,687,0,1,0,0,0,0,0
2018-11-19,12446.575325986574,85.74229268997257,172.65994795226598,-86.91765526229341,-86.91765526229341,0.0138720847646965,0.0200012725398533,0.0198829810377135,12702.677353720315,12728.655094249332,0,Monday,11,November,2018,0.547175410490083,1.3086532340650172,2935.594875249235,10300.381294082807,265.4915408552217,244.5072614348695,0.9798387363071349,0.9778389966438639,-39.269226251954024,-0.0031450997237438827,0.004756360671061455,-0.006206531294601001,0,0.0215739065547886,0,0,0,0.4965963079849712,-86.91765526229341,-0.0069832586864936605,63.51923275395185,1.6306399079809901,4,688,0,1,0,0,0,0,0
2018-11-20,12359.65767072428,291.98182965640353,262.86449832859836,29.117331327805175,29.117331327805175,0.0212679432822183,0.020007019775564,0.0198920341682033,12701.076774493258,12723.205984369317,1,Tuesday,11,November,2018,0.5433543430517424,1.2995145700006245,2848.677219986941,10387.2989493451,267.468739801396,247.22054047087718,0.9731188851283359,0.9714263595125582,-112.63594673818989,-0.00903089280872027,0.004757832420534578,0.007395858517521798,0,0.021336869925679,0,0,0,1.1107693565047592,29.117331327805175,0.0023558363915510364,63.52388639084895,1.6296457457012956,4,689,0,1,0,0,0,0,0
2018-11-21,12388.775002052083,660.9653356461263,246.30842820828013,414.65690743784614,414.65690743784614,0.0198815805571964,0.0200178396153736,0.0198823189376042,12699.146368369637,12717.921245098536,2,Wednesday,11,November,2018,0.5446343969866109,1.3025760137159828,2877.7945513147442,10358.181618017297,269.56880105328025,249.24370878704752,0.975559666979616,0.9741194935317511,-63.663048130816605,-0.0051124966752901235,0.004757142734412857,-0.0013863627250218988,0,0.0212095065665397,0,0,0,2.6834864744750404,414.65690743784614,0.03347037195922617,63.50845304443424,1.552442184766904,4,690,0,1,0,0,0,0,0
2018-11-22,12803.431909489933,433.50975806292,287.8221306474718,145.68762741544822,145.68762741544822,0.022480076645242,0.0201295665325439,0.0199661792115784,12711.368523185574,12715.6208329008,3,Thursday,11,November,2018,0.5628635128355417,1.346173717400223,3292.4514587525937,9943.524710579448,265.5445975073816,247.46234662670673,1.0072426022529701,1.0069057640002859,338.5948277031912,0.027163999455551258,0.004774857251140011,0.002598496088045601,0,0.0213870555738978,0,0,0,1.5061724304789068,145.68762741544822,0.011378795032874289,63.705307822919956,1.5572745677973212,4,691,0,1,0,0,0,0,0
2018-11-23,12949.11953690538,95.13091082793748,204.75995396267024,-109.62904313473275,-109.62904313473275,0.0158126545499173,0.019990777594143,0.0199797126324182,12726.891856662363,12715.842971188777,4,Friday,11,November,2018,0.5692682213795809,1.3614915522091626,3438.139086168041,9797.837083164,265.3715450305405,247.66504741449967,1.0174612688428466,1.0183453481019824,501.7820345674845,0.04031239889440119,0.004839538897975864,-0.006667422095324699,0,0.0162360215100589,0,0,0,0.46459724661434915,-109.62904313473275,-0.008466138784361877,64.39242203182702,1.7091149104226842,4,692,0,1,0,0,0,0,0
2018-11-24,12839.490493770649,115.7110940450206,190.7430040180228,-75.03190997300223,-75.03190997300223,0.0148559636467323,0.0196693422749991,0.0198642567835908,12720.146460487573,12715.767332146734,5,Saturday,11,November,2018,0.5644487176118547,1.3499649757744236,3328.5100430333096,9907.466126298732,259.5986930654031,247.62579408302696,1.009382284524301,1.0097299013415517,482.3098247542839,0.03903073343935137,0.004850010242846704,-0.0009566909031850021,0,0.0148886919118551,0,0,0,0.6066334890798268,-75.03190997300219,-0.005843838586072049,64.2305995118665,1.662656797634945,4,693,0,1,0,0,0,0,0
2018-11-25,12764.458583797646,403.3618542247491,309.8604125635731,93.501441661176,93.501441661176,0.0242752491638689,0.0198327704447051,0.0198559917926947,12707.224942472209,12713.973539647011,6,Sunday,11,November,2018,0.5611501704160156,1.3420759983591473,3253.4781330603073,9982.498036271734,246.68282958458656,246.66938849597835,1.004504023623139,1.0039708313056657,479.7767624915541,0.03905487903312621,0.0049217333794352325,0.0094192855171366,0,0.0218799055068856,0,0,0,1.30175342789874,93.50144166117599,0.0073251396482934645,65.13394971730112,1.7049844194818358,4,694,0,1,0,0,0,0,0
2018-11-26,12857.960025458822,357.56924325403537,307.1242426527417,50.44500060129366,50.44500060129366,0.023885922964812,0.0200658594063839,0.0198466445496569,12701.441387460258,12712.271859221184,0,Monday,11,November,2018,0.5652606737779765,1.351906892465751,3346.979574721483,9888.996594610559,240.78213161787153,245.1199139974917,1.0123229036157337,1.0114604350702239,411.38469947224803,0.03305203951269542,0.004943256289137674,-0.0003893261990568983,0,0.0218966457188611,0,0,0,1.164249491233848,50.44500060129366,0.003923250694621255,65.57958998348015,1.7608127602066437,4,695,0,1,0,0,0,0,0
2018-11-27,12908.405026060114,391.7706500401203,308.1539125405505,83.61673749956981,83.61673749956981,0.0238723461123534,0.020001687979241,0.019827845279121,12700.28606623539,12710.954084417128,1,Tuesday,11,November,2018,0.567478333109018,1.3572107621206801,3397.424575322775,9838.551594009266,239.66334936139623,243.7237076052623,1.0163869505568086,1.0155339198247164,548.7473553358341,0.04439826489981402,0.004878354458238682,-1.357685245860149e-05,0,0.0216604706834899,0,0,0,1.2713473173525471,83.61673749956981,0.006477697076498629,64.67885211652019,1.757608723495078,4,696,0,1,0,0,0,0,0
